targetid,field,ra,dec,z,zerr,spectype,flux_r,flux_g,comoving_mpc
39627700788266005,DESI-XMMLSS-v2.0,35.828049,-3.544398,0.724930,0.000008,GALAXY,,,2646.76
39627700788265397,DESI-XMMLSS-v2.0,35.811010,-3.394619,0.846900,0.000026,GALAXY,,,2992.84
39627700788265349,DESI-XMMLSS-v2.0,35.809710,-3.515653,0.260414,0.000002,GALAXY,,,1073.18
39627700784079862,DESI-XMMLSS-v2.0,35.772568,-3.481642,2.002658,0.000781,QSO,,,5327.06
39627700784076726,DESI-XMMLSS-v2.0,35.695663,-3.484967,1.009529,0.000016,GALAXY,,,3418.01
39627700788269175,DESI-XMMLSS-v2.0,35.912293,-3.471590,1.005496,0.000037,GALAXY,,,3405.56
39627700788266512,DESI-XMMLSS-v2.0,35.842105,-3.497796,1.606615,0.000080,GALAXY,,,4680.73
39627694752667391,DESI-XMMLSS-v2.0,35.713819,-3.665918,1.343321,0.000056,GALAXY,,,4172.50
39627700784074731,DESI-XMMLSS-v2.0,35.648960,-3.588059,0.827385,0.000015,GALAXY,,,2937.81
39627700784077997,DESI-XMMLSS-v2.0,35.725227,-3.600687,1.508272,0.000113,GALAXY,,,4498.32
39627700784080385,DESI-XMMLSS-v2.0,35.785438,-3.418251,0.741851,0.000018,GALAXY,,,2696.50
39627700788268561,DESI-XMMLSS-v2.0,35.894208,-3.396877,0.741064,0.000016,GALAXY,,,2693.59
39627706819674837,DESI-XMMLSS-v2.0,35.818866,-3.319570,1.058689,0.000051,GALAXY,,,3538.13
39627700788267784,DESI-XMMLSS-v2.0,35.874405,-3.534752,1.434536,0.000019,GALAXY,,,4357.68
39627700784079305,DESI-XMMLSS-v2.0,35.758224,-3.571886,1.294485,0.000026,GALAXY,,,4070.06
39627694752667233,DESI-XMMLSS-v2.0,35.708851,-3.714465,1.236206,0.000044,GALAXY,,,3945.19
39627700784078509,DESI-XMMLSS-v2.0,35.737701,-3.424320,0.953751,0.000047,GALAXY,,,3276.48
39627700784075465,DESI-XMMLSS-v2.0,35.665646,-3.551685,1.110406,0.000019,GALAXY,,,3659.63
39627700784078605,DESI-XMMLSS-v2.0,35.740089,-3.458287,0.855415,0.000012,GALAXY,,,3014.67
39627694752670222,DESI-XMMLSS-v2.0,35.795077,-3.646273,0.084535,0.000003,GALAXY,,,366.21
39627694752668518,DESI-XMMLSS-v2.0,35.747002,-3.692985,0.854207,0.000011,GALAXY,,,3011.94
39627694752667534,DESI-XMMLSS-v2.0,35.718153,-3.636469,1.033291,0.000025,GALAXY,,,3474.82
39627700784079226,DESI-XMMLSS-v2.0,35.755797,-3.621164,0.764222,0.000015,GALAXY,,,2760.13
39627688729644197,DESI-XMMLSS-v2.0,36.134897,-3.923182,0.968834,0.000009,GALAXY,,,3314.84
39627694761054505,DESI-XMMLSS-v2.0,36.164668,-3.851962,1.265247,0.000030,GALAXY,,,4008.12
39627694761054531,DESI-XMMLSS-v2.0,36.165473,-3.812683,1.003989,0.000010,GALAXY,,,3403.06
39627694761055931,DESI-XMMLSS-v2.0,36.205670,-3.834248,1.013037,0.000012,GALAXY,,,3425.46
39627688729642221,DESI-XMMLSS-v2.0,36.080625,-3.989473,0.949794,0.000014,GALAXY,,,3266.20
39627694748471115,DESI-XMMLSS-v2.0,35.404097,-3.638298,0.229712,0.000058,GALAXY,,,956.56
39627700779878808,DESI-XMMLSS-v2.0,35.374467,-3.574747,1.314964,0.000083,GALAXY,,,4114.30
39627700775686711,DESI-XMMLSS-v2.0,35.193784,-3.578163,1.352943,0.000055,GALAXY,,,4193.07
39627700779877580,DESI-XMMLSS-v2.0,35.339004,-3.615890,0.907151,0.000030,GALAXY,,,3154.08
39627694748467964,DESI-XMMLSS-v2.0,35.316601,-3.660923,1.069262,0.000074,GALAXY,,,3562.24
39627700779881694,DESI-XMMLSS-v2.0,35.457145,-3.495542,0.165988,0.000003,GALAXY,,,701.42
39627700775689825,DESI-XMMLSS-v2.0,35.281906,-3.502936,1.158922,0.000031,GALAXY,,,3773.09
39627700779881602,DESI-XMMLSS-v2.0,35.454922,-3.459438,0.041506,0.000011,GALAXY,,,182.77
39627700779876534,DESI-XMMLSS-v2.0,35.302842,-3.600997,1.038044,0.000056,GALAXY,,,3487.07
39627700779877657,DESI-XMMLSS-v2.0,35.341581,-3.532602,0.727890,0.000028,GALAXY,,,2655.58
39627700779879655,DESI-XMMLSS-v2.0,35.399718,-3.412310,1.170262,0.000063,GALAXY,,,3798.13
39627700779878773,DESI-XMMLSS-v2.0,35.373417,-3.486827,0.092263,0.000001,GALAXY,,,395.71
39627700779877473,DESI-XMMLSS-v2.0,35.335021,-3.579954,0.929313,0.000021,GALAXY,,,3211.80
39627700779878277,DESI-XMMLSS-v2.0,35.359672,-3.462381,0.785287,0.000013,GALAXY,,,2820.10
39627700779880426,DESI-XMMLSS-v2.0,35.419547,-3.499086,1.171378,0.000034,GALAXY,,,3800.40
39627700775688773,DESI-XMMLSS-v2.0,35.251151,-3.614585,0.784078,0.000028,QSO,,,2817.26
39627700779876568,DESI-XMMLSS-v2.0,35.304078,-3.477608,1.558969,0.000060,GALAXY,,,4593.45
39627700779877583,DESI-XMMLSS-v2.0,35.339024,-3.500469,0.728416,0.000024,GALAXY,,,2655.58
39627700779880041,DESI-XMMLSS-v2.0,35.408723,-3.546904,1.225553,0.000073,GALAXY,,,3923.26
39627700779882215,DESI-XMMLSS-v2.0,35.471389,-3.416164,1.119708,0.000012,GALAXY,,,3683.04
39627706819679936,DESI-XMMLSS-v2.0,35.955377,-3.368589,0.751613,0.000037,GALAXY,,,2725.53
39627694752667521,DESI-XMMLSS-v2.0,35.717851,-3.822336,0.763301,0.000022,GALAXY,,,2757.26
39627706819679033,DESI-XMMLSS-v2.0,35.931683,-3.348940,1.166987,0.000060,GALAXY,,,3791.32
39627694752668082,DESI-XMMLSS-v2.0,35.734388,-3.732677,1.306817,0.000043,GALAXY,,,4097.50
39627706819676528,DESI-XMMLSS-v2.0,35.868184,-3.287954,1.315654,0.000045,GALAXY,,,4116.39
39627706819681144,DESI-XMMLSS-v2.0,35.984824,-3.204797,0.845208,0.000019,GALAXY,,,2987.36
39627688721261696,DESI-XMMLSS-v2.0,35.781820,-3.904208,1.498820,0.000115,GALAXY,,,4481.27
39627706819677788,DESI-XMMLSS-v2.0,35.901061,-3.247705,0.986982,0.000015,GALAXY,,,3360.44
39627688721261994,DESI-XMMLSS-v2.0,35.789177,-3.944155,0.902088,0.000023,GALAXY,,,3140.86
39627694752669497,DESI-XMMLSS-v2.0,35.773896,-3.852355,0.660102,0.000022,GALAXY,,,2451.85
39627706819678027,DESI-XMMLSS-v2.0,35.906514,-3.286373,0.849249,0.000044,GALAXY,,,2998.30
39627706819678466,DESI-XMMLSS-v2.0,35.917647,-3.172541,1.477494,0.000015,GALAXY,,,4439.25
39627706819680309,DESI-XMMLSS-v2.0,35.963911,-3.321041,1.285541,0.000020,GALAXY,,,4053.07
39627688721257895,DESI-XMMLSS-v2.0,35.687460,-3.912611,0.043397,0.000003,GALAXY,,,187.08
39627706819681010,DESI-XMMLSS-v2.0,35.981734,-3.244912,0.799727,0.000003,GALAXY,,,2862.47
39627706819681957,DESI-XMMLSS-v2.0,36.006419,-3.262325,1.497528,0.000126,GALAXY,,,4479.37
39627694756856113,DESI-XMMLSS-v2.0,35.807764,-3.787262,0.970328,0.000017,GALAXY,,,3317.39
39627694752669347,DESI-XMMLSS-v2.0,35.769979,-3.767666,0.802908,0.000012,GALAXY,,,2870.90
39627700788270842,DESI-XMMLSS-v2.0,35.959241,-3.418177,1.437781,0.000027,GALAXY,,,4363.57
39627688721256439,DESI-XMMLSS-v2.0,35.651572,-3.885599,1.041037,0.000051,GALAXY,,,3494.40
39627688721260979,DESI-XMMLSS-v2.0,35.764783,-3.921655,1.184025,0.000021,GALAXY,,,3829.78
39627694752668196,DESI-XMMLSS-v2.0,35.737405,-3.772073,0.083874,0.000006,GALAXY,,,361.99
39627706819681777,DESI-XMMLSS-v2.0,36.001932,-3.343042,0.805397,0.000023,GALAXY,,,2876.52
39627694756857015,DESI-XMMLSS-v2.0,35.834287,-3.814316,1.018557,0.000094,GALAXY,,,3440.33
39627694756856122,DESI-XMMLSS-v2.0,35.808058,-3.869211,1.184019,0.000017,GALAXY,,,3829.78
39627694756857391,DESI-XMMLSS-v2.0,35.847194,-3.846290,0.798885,0.000026,GALAXY,,,2859.66
39627688721259182,DESI-XMMLSS-v2.0,35.719369,-3.940200,0.878832,0.000013,GALAXY,,,3079.54
39627706819676983,DESI-XMMLSS-v2.0,35.880884,-3.249527,0.725258,0.000008,GALAXY,,,2646.76
39627688721260905,DESI-XMMLSS-v2.0,35.762727,-3.877449,1.042491,0.000055,GALAXY,,,3496.84
39627694761050869,DESI-XMMLSS-v2.0,36.068980,-3.748613,1.024476,0.000077,GALAXY,,,3452.68
39627694761053056,DESI-XMMLSS-v2.0,36.123595,-3.685203,1.316210,0.000032,GALAXY,,,4116.39
39627694761053291,DESI-XMMLSS-v2.0,36.129712,-3.844524,1.350619,0.000146,GALAXY,,,4188.97
39627694761050879,DESI-XMMLSS-v2.0,36.069278,-3.778477,0.960858,0.000028,GALAXY,,,3294.43
39627694761053772,DESI-XMMLSS-v2.0,36.143721,-3.659796,1.195451,0.000018,GALAXY,,,3854.48
39627700788274154,DESI-XMMLSS-v2.0,36.044376,-3.600368,1.513149,0.000067,GALAXY,,,4507.76
39627694761051030,DESI-XMMLSS-v2.0,36.073263,-3.667928,0.845350,0.000008,GALAXY,,,2987.36
39627694756864852,DESI-XMMLSS-v2.0,36.038028,-3.731197,1.610228,0.000089,GALAXY,,,4686.11
39627694761052036,DESI-XMMLSS-v2.0,36.097757,-3.769381,0.105477,0.000001,GALAXY,,,450.24
39627694761054072,DESI-XMMLSS-v2.0,36.152118,-3.717951,1.225335,0.000030,GALAXY,,,3921.06
39627694761054770,DESI-XMMLSS-v2.0,36.171662,-3.788329,0.986786,0.000013,GALAXY,,,3360.44
39627694761052457,DESI-XMMLSS-v2.0,36.107409,-3.717236,1.176842,0.000037,GALAXY,,,3813.99
39627700784073854,DESI-XMMLSS-v2.0,35.628407,-3.515935,1.480472,0.000102,GALAXY,,,4445.01
39627700784076276,DESI-XMMLSS-v2.0,35.684632,-3.385273,0.851514,0.000019,GALAXY,,,3006.49
39627706815483010,DESI-XMMLSS-v2.0,35.636684,-3.357609,2.053865,0.000841,QSO,,,5401.84
39627700779882706,DESI-XMMLSS-v2.0,35.483796,-3.475013,0.727739,0.000050,GALAXY,,,2655.58
39627700784073421,DESI-XMMLSS-v2.0,35.618835,-3.563219,1.320066,0.000021,GALAXY,,,4124.75
39627700784072586,DESI-XMMLSS-v2.0,35.598902,-3.448083,1.370782,0.000041,GALAXY,,,4229.83
39627700779883170,DESI-XMMLSS-v2.0,35.496423,-3.514215,0.142363,0.000004,GALAXY,,,603.52
39627706815481174,DESI-XMMLSS-v2.0,35.584909,-3.351553,1.011987,0.000030,GALAXY,,,3422.98
39627700784077430,DESI-XMMLSS-v2.0,35.712858,-3.402468,0.800053,0.000034,GALAXY,,,2862.47
39627700779884319,DESI-XMMLSS-v2.0,35.526261,-3.532277,1.421498,0.000035,GALAXY,,,4330.08
39627700784074291,DESI-XMMLSS-v2.0,35.638888,-3.432364,0.984583,0.000030,GALAXY,,,3355.40
39627700779882959,DESI-XMMLSS-v2.0,35.490294,-3.430327,1.499975,0.000028,GALAXY,,,4483.17
39627706815486733,DESI-XMMLSS-v2.0,35.748581,-3.316588,0.847679,0.000035,GALAXY,,,2995.57
39627700779884176,DESI-XMMLSS-v2.0,35.522498,-3.504121,0.863135,0.000012,GALAXY,,,3036.40
39627706815483825,DESI-XMMLSS-v2.0,35.661105,-3.318524,1.059638,0.000031,GALAXY,,,3540.55
39627700784074112,DESI-XMMLSS-v2.0,35.633999,-3.473708,0.755914,0.000006,GALAXY,,,2737.09
39627706815482303,DESI-XMMLSS-v2.0,35.617064,-3.371532,0.806755,0.000015,GALAXY,,,2882.12
39627700784078920,DESI-XMMLSS-v2.0,35.747618,-3.401712,0.739182,0.000006,GALAXY,,,2687.76
39627706815487049,DESI-XMMLSS-v2.0,35.758023,-3.356299,0.000611,0.000001,STAR,,,4.39
39627706815484864,DESI-XMMLSS-v2.0,35.692664,-3.347318,1.564178,0.000176,GALAXY,,,4602.64
39627706815481459,DESI-XMMLSS-v2.0,35.592724,-3.286495,1.604919,0.000060,GALAXY,,,4677.13
39627706815482458,DESI-XMMLSS-v2.0,35.621887,-3.267480,1.630601,0.000143,GALAXY,,,4723.58
39627700784070920,DESI-XMMLSS-v2.0,35.554078,-3.523951,1.391028,0.000050,GALAXY,,,4270.25
39627700784075620,DESI-XMMLSS-v2.0,35.669325,-3.436802,1.040208,0.000017,GALAXY,,,3491.96
39627706815485124,DESI-XMMLSS-v2.0,35.701172,-3.256168,0.743260,0.000012,GALAXY,,,2699.41
39627700784071631,DESI-XMMLSS-v2.0,35.573858,-3.437326,1.358679,0.000039,GALAXY,,,4205.37
39627700784072267,DESI-XMMLSS-v2.0,35.590242,-3.489387,1.219722,0.000066,GALAXY,,,3910.04
39627700784071814,DESI-XMMLSS-v2.0,35.578550,-3.547616,1.041742,0.000045,GALAXY,,,3496.84
39627700784071227,DESI-XMMLSS-v2.0,35.562153,-3.401514,1.426908,0.000037,GALAXY,,,4341.94
39627700784077402,DESI-XMMLSS-v2.0,35.712173,-3.457334,1.560467,0.000049,GALAXY,,,4595.29
39627706815483067,DESI-XMMLSS-v2.0,35.638421,-3.174251,0.969805,0.000014,GALAXY,,,3317.39
39627700784070964,DESI-XMMLSS-v2.0,35.555093,-3.472142,0.974734,0.000006,GALAXY,,,3330.09
39627706815485617,DESI-XMMLSS-v2.0,35.716194,-3.337694,1.292331,0.000026,GALAXY,,,4065.82
39627700788269031,DESI-XMMLSS-v2.0,35.907754,-3.557319,1.371339,0.000023,GALAXY,,,4229.83
39627700788269071,DESI-XMMLSS-v2.0,35.909376,-3.509888,1.437130,0.000023,GALAXY,,,4361.61
39627694756856688,DESI-XMMLSS-v2.0,35.824445,-3.709178,1.307058,0.000014,GALAXY,,,4097.50
39627694756860211,DESI-XMMLSS-v2.0,35.924373,-3.686015,1.157253,0.000070,GALAXY,,,3768.52
39627694756856641,DESI-XMMLSS-v2.0,35.822984,-3.631276,0.770268,0.000012,GALAXY,,,2777.34
39627694756856929,DESI-XMMLSS-v2.0,35.831744,-3.664995,1.305709,0.000033,GALAXY,,,4095.40
39627694756860782,DESI-XMMLSS-v2.0,35.938566,-3.647408,1.498990,0.000088,GALAXY,,,4481.27
39627694756860181,DESI-XMMLSS-v2.0,35.923492,-3.766126,1.084963,0.000018,GALAXY,,,3600.52
39627700788272951,DESI-XMMLSS-v2.0,36.013618,-3.579209,1.055441,0.000018,GALAXY,,,3528.45
39627700792460008,DESI-XMMLSS-v2.0,36.066830,-3.424742,0.773525,0.000007,GALAXY,,,2788.78
39627700788270728,DESI-XMMLSS-v2.0,35.956246,-3.437339,1.004725,0.000016,GALAXY,,,3405.56
39627700788272289,DESI-XMMLSS-v2.0,35.997165,-3.423792,0.788637,0.000031,GALAXY,,,2831.44
39627700788273419,DESI-XMMLSS-v2.0,36.025461,-3.406403,0.765472,0.000008,GALAXY,,,2763.01
39627700788267522,DESI-XMMLSS-v2.0,35.868352,-3.596064,0.953991,0.000020,GALAXY,,,3276.48
39627694752669884,DESI-XMMLSS-v2.0,35.784426,-3.730686,0.728325,0.000011,GALAXY,,,2655.58
39627694756856521,DESI-XMMLSS-v2.0,35.819513,-3.737904,0.983388,0.000012,GALAXY,,,3350.35
39627694756863634,DESI-XMMLSS-v2.0,36.007236,-3.651985,0.683900,0.000023,GALAXY,,,2524.70
39627700788267329,DESI-XMMLSS-v2.0,35.863213,-3.561175,0.734052,0.000002,GALAXY,,,2673.16
39627694756857368,DESI-XMMLSS-v2.0,35.846398,-3.735892,0.945465,0.000020,GALAXY,,,3253.30
39627700788272490,DESI-XMMLSS-v2.0,36.001831,-3.618763,0.802436,0.000019,GALAXY,,,2868.10
39627700792459879,DESI-XMMLSS-v2.0,36.063691,-3.521422,0.647424,0.000014,GALAXY,,,2411.96
39627700788269145,DESI-XMMLSS-v2.0,35.911425,-3.582091,0.752842,0.000010,GALAXY,,,2728.42
39627700788273462,DESI-XMMLSS-v2.0,36.026380,-3.486209,0.904793,0.000039,GALAXY,,,3148.80
39627700788273402,DESI-XMMLSS-v2.0,36.025032,-3.454195,1.349964,0.000032,GALAXY,,,4186.91
39627694756859244,DESI-XMMLSS-v2.0,35.897547,-3.700299,1.210813,0.000051,GALAXY,,,3890.12
39627700788270700,DESI-XMMLSS-v2.0,35.955347,-3.485920,0.837995,0.000124,GALAXY,,,2968.15
39627700788272242,DESI-XMMLSS-v2.0,35.996027,-3.481194,1.344558,0.000023,GALAXY,,,4176.62
39627694752665730,DESI-XMMLSS-v2.0,35.665622,-3.821168,0.753436,0.000011,GALAXY,,,2728.42
39627694752662806,DESI-XMMLSS-v2.0,35.583570,-3.839878,1.489985,0.000022,GALAXY,,,4464.14
39627694752663209,DESI-XMMLSS-v2.0,35.594582,-3.719317,1.226944,0.000029,GALAXY,,,3925.45
39627706815486313,DESI-XMMLSS-v2.0,35.736415,-3.250822,1.534002,0.000096,GALAXY,,,4547.13
39627706815486387,DESI-XMMLSS-v2.0,35.738450,-3.210099,0.838460,0.000008,GALAXY,,,2968.15
39627694752665726,DESI-XMMLSS-v2.0,35.665398,-3.767454,0.949670,0.000042,GALAXY,,,3266.20
39627706819675640,DESI-XMMLSS-v2.0,35.842805,-3.236089,0.853636,0.000020,GALAXY,,,3011.94
39627706815487713,DESI-XMMLSS-v2.0,35.775049,-3.203458,0.683258,0.000035,GALAXY,,,2521.69
39627694748475361,DESI-XMMLSS-v2.0,35.508804,-3.798197,1.238136,0.000037,GALAXY,,,3949.56
39627694752663417,DESI-XMMLSS-v2.0,35.600235,-3.650520,0.763275,0.000015,GALAXY,,,2757.26
39627706815485567,DESI-XMMLSS-v2.0,35.715022,-3.147802,1.587870,0.000041,GALAXY,,,4646.44
39627712851083413,DESI-XMMLSS-v2.0,35.753337,-3.119984,0.760143,0.000011,GALAXY,,,2748.63
39627712851084309,DESI-XMMLSS-v2.0,35.779530,-3.102320,0.805760,0.000022,GALAXY,,,2879.32
39627688721255233,DESI-XMMLSS-v2.0,35.620369,-3.877660,1.352635,0.000065,GALAXY,,,4193.07
39627694748476125,DESI-XMMLSS-v2.0,35.529416,-3.722996,1.510878,0.000053,GALAXY,,,4503.99
39627694752663507,DESI-XMMLSS-v2.0,35.602663,-3.766477,0.947274,0.000019,GALAXY,,,3258.47
39627706815483848,DESI-XMMLSS-v2.0,35.661807,-3.159173,0.948116,0.000012,GALAXY,,,3261.04
39627706815485420,DESI-XMMLSS-v2.0,35.710954,-3.192600,0.887562,0.000021,GALAXY,,,3103.64
39627694752664463,DESI-XMMLSS-v2.0,35.629110,-3.758232,1.290988,0.000013,GALAXY,,,4063.70
39627706815485357,DESI-XMMLSS-v2.0,35.708699,-3.222181,0.792611,0.000017,GALAXY,,,2842.75
39627694752662815,DESI-XMMLSS-v2.0,35.583836,-3.808514,1.344719,0.000017,GALAXY,,,4176.62
39627706819677353,DESI-XMMLSS-v2.0,35.890076,-3.183680,0.903753,0.000009,GALAXY,,,3146.16
39627694748475791,DESI-XMMLSS-v2.0,35.520307,-3.765303,0.991899,0.000036,GALAXY,,,3373.02
39627706815488515,DESI-XMMLSS-v2.0,35.799496,-3.249786,1.389691,0.000051,GALAXY,,,4268.24
39627712851084608,DESI-XMMLSS-v2.0,35.789495,-3.071043,0.986802,0.000043,GALAXY,,,3360.44
39627706815488406,DESI-XMMLSS-v2.0,35.796331,-3.282048,0.689353,0.000122,GALAXY,,,2539.75
39627712851083440,DESI-XMMLSS-v2.0,35.754578,-3.093982,1.237031,0.000041,GALAXY,,,3947.38
39627694756862926,DESI-XMMLSS-v2.0,35.989274,-3.867674,1.084280,0.000015,GALAXY,,,3598.13
39627694756860749,DESI-XMMLSS-v2.0,35.937896,-3.832086,1.485402,0.000029,GALAXY,,,4454.59
39627688725450095,DESI-XMMLSS-v2.0,35.900197,-3.909582,0.950602,0.000005,GALAXY,,,3268.77
39627694756863060,DESI-XMMLSS-v2.0,35.992598,-3.819127,1.150252,0.000026,GALAXY,,,3752.49
39627688725448873,DESI-XMMLSS-v2.0,35.863006,-3.965866,1.292768,0.000019,GALAXY,,,4067.94
39627688725447877,DESI-XMMLSS-v2.0,35.831668,-3.974313,1.047285,0.000024,GALAXY,,,3509.03
39627694756864234,DESI-XMMLSS-v2.0,36.022235,-3.806228,0.836594,0.000018,GALAXY,,,2965.40
39627688729642104,DESI-XMMLSS-v2.0,36.077442,-3.945636,0.876385,0.000016,GALAXY,,,3071.48
39627694756859933,DESI-XMMLSS-v2.0,35.916377,-3.814958,0.735061,0.000015,GALAXY,,,2676.08
39627694761050316,DESI-XMMLSS-v2.0,36.053821,-3.830694,1.019492,0.000069,GALAXY,,,3440.33
39627688725451935,DESI-XMMLSS-v2.0,35.954688,-4.030249,1.144482,0.000050,GALAXY,,,3738.69
39627694756864026,DESI-XMMLSS-v2.0,36.016181,-3.841769,0.865992,0.000008,GALAXY,,,3044.52
39627688725450426,DESI-XMMLSS-v2.0,35.910866,-4.102404,1.433960,0.000017,GALAXY,,,4355.72
39627688725450415,DESI-XMMLSS-v2.0,35.910480,-3.937503,1.514271,0.000061,QSO,,,4509.64
39627688729641135,DESI-XMMLSS-v2.0,36.051585,-3.875975,0.447595,0.000035,GALAXY,,,1761.17
39627688725451348,DESI-XMMLSS-v2.0,35.936809,-4.010517,0.891012,0.000064,GALAXY,,,3111.64
39627688725450829,DESI-XMMLSS-v2.0,35.923252,-4.048457,1.119365,0.000040,GALAXY,,,3680.71
39627688725452601,DESI-XMMLSS-v2.0,35.975689,-3.906107,1.172117,0.000059,GALAXY,,,3802.67
39627688729642644,DESI-XMMLSS-v2.0,36.093166,-3.891437,0.794336,0.000009,GALAXY,,,2845.57
39627694756864785,DESI-XMMLSS-v2.0,36.036591,-3.768271,1.156985,0.000023,GALAXY,,,3768.52
39627688725453552,DESI-XMMLSS-v2.0,36.001343,-4.019828,0.864396,0.000023,GALAXY,,,3039.10
39627694756859614,DESI-XMMLSS-v2.0,35.907151,-3.853038,0.752702,0.000012,GALAXY,,,2728.42
39627694756858465,DESI-XMMLSS-v2.0,35.876589,-3.867373,1.007531,0.000120,GALAXY,,,3413.03
39627694756862953,DESI-XMMLSS-v2.0,35.990125,-3.728716,0.831376,0.000030,GALAXY,,,2948.86
39627688725448301,DESI-XMMLSS-v2.0,35.844515,-4.046581,1.423880,0.000023,GALAXY,,,4336.01
39627688725447275,DESI-XMMLSS-v2.0,35.813569,-4.025154,1.423022,0.000013,GALAXY,,,4334.04
39627688725455260,DESI-XMMLSS-v2.0,36.045039,-3.958404,1.069300,0.000037,GALAXY,,,3562.24
39627688725454104,DESI-XMMLSS-v2.0,36.015571,-3.973742,1.397398,0.000023,GALAXY,,,4282.30
39627688725454334,DESI-XMMLSS-v2.0,36.021728,-3.894995,0.842565,0.000016,GALAXY,,,2981.88
39627694761057470,DESI-XMMLSS-v2.0,36.245143,-3.803291,0.000105,0.000001,STAR,,,0.00
39627694765245978,DESI-XMMLSS-v2.0,36.340952,-3.763613,0.571601,0.000052,GALAXY,,,2175.65
39627694765244796,DESI-XMMLSS-v2.0,36.309772,-3.784397,1.648288,0.000133,GALAXY,,,4753.61
39627694761056259,DESI-XMMLSS-v2.0,36.214580,-3.838408,0.665309,0.000053,GALAXY,,,2467.12
39627694761058042,DESI-XMMLSS-v2.0,36.258539,-3.841807,0.607248,0.000093,GALAXY,,,2287.24
39627694761058967,DESI-XMMLSS-v2.0,36.285128,-3.777289,0.999041,0.000045,GALAXY,,,3390.57
39627700792468485,DESI-XMMLSS-v2.0,36.284456,-3.449293,2.496505,0.000255,QSO,,,5985.42
39627700792466509,DESI-XMMLSS-v2.0,36.228301,-3.515896,0.000746,0.000009,STAR,,,4.39
39627700792463259,DESI-XMMLSS-v2.0,36.144097,-3.599765,0.296316,0.000015,GALAXY,,,1210.63
39627700792465134,DESI-XMMLSS-v2.0,36.190881,-3.502263,1.420060,0.000016,GALAXY,,,4328.10
39627700792463857,DESI-XMMLSS-v2.0,36.158309,-3.542757,0.255695,0.000004,GALAXY,,,1057.74
39627700792464352,DESI-XMMLSS-v2.0,36.170685,-3.475269,0.609313,0.000039,GALAXY,,,2293.55
39627700792465923,DESI-XMMLSS-v2.0,36.212983,-3.471536,1.641853,0.001172,QSO,,,4743.04
39627700792464187,DESI-XMMLSS-v2.0,36.166102,-3.572169,0.595073,0.000039,GALAXY,,,2249.24
39627700792463990,DESI-XMMLSS-v2.0,36.161413,-3.437898,2.106904,0.000120,QSO,,,5477.73
39627700792463219,DESI-XMMLSS-v2.0,36.142898,-3.457886,0.814262,0.000113,GALAXY,,,2901.69
39627700792462991,DESI-XMMLSS-v2.0,36.137161,-3.570244,1.162796,0.000112,GALAXY,,,3782.21
39627700792465584,DESI-XMMLSS-v2.0,36.202885,-3.539514,0.795585,0.000061,GALAXY,,,2851.21
39627700792466759,DESI-XMMLSS-v2.0,36.234136,-3.554834,1.362095,0.000029,GALAXY,,,4211.50
39627700792467894,DESI-XMMLSS-v2.0,36.266597,-3.414233,1.566323,0.000197,GALAXY,,,4606.31
39627700792468813,DESI-XMMLSS-v2.0,36.293978,-3.555330,0.298211,0.000004,GALAXY,,,1218.19
39627700792463307,DESI-XMMLSS-v2.0,36.145434,-3.489370,0.773258,0.000093,GALAXY,,,2785.92
39627700792467467,DESI-XMMLSS-v2.0,36.252758,-3.475950,0.852688,0.000091,GALAXY,,,3009.22
39627706823873699,DESI-XMMLSS-v2.0,36.205067,-3.327079,0.287241,0.000006,GALAXY,,,1176.53
39627706823872029,DESI-XMMLSS-v2.0,36.158933,-3.289238,0.138521,0.000003,GALAXY,,,591.20
39627706823871542,DESI-XMMLSS-v2.0,36.145111,-3.359707,0.805523,0.000083,GALAXY,,,2879.32
39627706823872560,DESI-XMMLSS-v2.0,36.174312,-3.316137,1.230799,0.000075,GALAXY,,,3934.24
39627700792460801,DESI-XMMLSS-v2.0,36.086026,-3.458525,2.311658,0.000168,QSO,,,5755.09
39627700792463589,DESI-XMMLSS-v2.0,36.152293,-3.394096,1.147921,0.000142,GALAXY,,,3747.89
39627706823872882,DESI-XMMLSS-v2.0,36.182727,-3.296411,0.613589,0.000054,GALAXY,,,2309.28
39627706823870938,DESI-XMMLSS-v2.0,36.127112,-3.318579,0.738278,0.000085,GALAXY,,,2684.85
39627706823875391,DESI-XMMLSS-v2.0,36.251014,-3.350357,0.671032,0.000096,GALAXY,,,2485.37
39627706823872798,DESI-XMMLSS-v2.0,36.180453,-3.366937,0.833093,0.000116,GALAXY,,,2954.38
39627694765250318,DESI-XMMLSS-v2.0,36.463700,-3.637875,0.863332,0.000061,QSO,,,3036.40
39627694765251603,DESI-XMMLSS-v2.0,36.497833,-3.632886,0.539323,0.000062,GALAXY,,,2068.29
39627694765249558,DESI-XMMLSS-v2.0,36.442174,-3.660303,0.700626,0.000061,GALAXY,,,2575.68
39627700796657938,DESI-XMMLSS-v2.0,36.420052,-3.589262,0.864998,0.000032,QSO,,,3041.81
39627694765247348,DESI-XMMLSS-v2.0,36.376672,-3.727564,0.791241,0.000095,GALAXY,,,2837.09
39627700796655984,DESI-XMMLSS-v2.0,36.362744,-3.572171,0.879736,0.000088,GALAXY,,,3082.23
39627700796658442,DESI-XMMLSS-v2.0,36.433789,-3.550555,0.668504,0.000010,GALAXY,,,2479.29
